date,avg_sentiment,article_count,sentiment_std,unique_sources,article_urls,headlines
2024-05-03,-1.12,7,1.5,7,"['https://www.nbcnewyork.com/news/business/money-report/dont-rate-teslas-full-self-driving-too-highly-tech-investor-says-by-no-means-autonomous-driving/5379031/', 'https://www.nbcdfw.com/news/business/money-report/dont-rate-teslas-full-self-driving-too-highly-tech-investor-says-by-no-means-autonomous-driving/3531429/', 'https://www.theglobeandmail.com/investing/globe-advisor/advisor-funds/article-why-this-money-manager-believes-esg-investing-is-out-and-impact/', 'https://www.marketscreener.com/quote/stock/TESLA-INC-6344549/news/Tesla-vs-Tesla-US-carmaker-sues-Indian-namesake-for-copying-trademark-46622216/', 'https://www.bignewsnetwork.com/news/274337448/elon-musk-tesla-sues-indian-company-for-infringement-of-trademark-delhi-hc-issues-notice', 'https://www.geo.tv/latest/542335-tesla-sues-tesla-but-theres-a-twist', 'https://www.business-standard.com/companies/news/tesla-vs-tesla-us-carmaker-sues-indian-namesake-for-trademark-infringement-124050300904_1.html']","['5379031', '3531429', 'Article Why This Money Manager Believes Esg Investing Is Out And Impact', 'Tesla Vs Tesla Us Carmaker Sues Indian Namesake For Copying Trademark 46622216', 'Elon Musk Tesla Sues Indian Company For Infringement Of Trademark Delhi Hc Issues Notice', '542335 Tesla Sues Tesla But Theres A Twist', 'Tesla Vs Tesla Us Carmaker Sues Indian Namesake For Trademark Infringement 124050300904 1']"
2024-05-04,5.26,1,,1,['https://www.investors.com/news/tesla-drops-cheapest-model-y-adds-longer-range-version/'],['Tesla Drops Cheapest Model Y Adds Longer Range Version']
2024-05-06,1.57,3,0.54,3,"['https://www.benzinga.com/news/24/05/38634678/watch-teslas-optimus-robot-steps-up-game-by-inserting-battery-cells-into-tray-as-musk-promises-dexte', 'https://www.autoweek.com/news/a60699961/2024-tesla-model-y-long-range-rwd/', 'https://www.businessinsider.com/tesla-model-y-owners-pay-unlocked-range-elon-musk-2024-5']","['Watch Teslas Optimus Robot Steps Up Game By Inserting Battery Cells Into Tray As Musk Promises Dexte', '2024 Tesla Model Y Long Range Rwd', 'Tesla Model Y Owners Pay Unlocked Range Elon Musk 2024 5']"
2024-05-07,0.28,8,1.83,7,"['https://www.yahoo.com/news/wayve-raises-1-billion-tesla-230012927.html', 'https://www.bnnbloomberg.ca/vinfast-s-ev-ambitions-get-a-reality-check-as-shares-plunge-65-1.2069508', 'https://www.bnnbloomberg.ca/asia-stocks-to-follow-us-rally-on-rates-optimism-markets-wrap-1.2069503', 'https://www.ndtv.com/feature/indian-techie-who-got-promoted-last-month-laid-off-after-7-years-at-tesla-5606114', 'https://seekingalpha.com/article/4689827-wall-street-lunch-musk-pitches-tesla-stake-to-buffett', 'https://www.wsls.com/business/2024/05/07/us-seeks-information-from-tesla-on-how-it-developed-and-verified-whether-autopilot-recall-worked/', 'https://evfleetworld.co.uk/tesla-low-for-servicing-and-brakes-costs-but-heavy-on-tyres-finds-cap-hpi/', 'https://www.biznews.com/global-investing/2024/05/07/stocks-best-rally-since-november']","['Wayve Raises 1 Billion Tesla 230012927', 'Vinfast S Ev Ambitions Get A Reality Check As Shares Plunge 65 1.2069508', 'Asia Stocks To Follow Us Rally On Rates Optimism Markets Wrap 1.2069503', 'Indian Techie Who Got Promoted Last Month Laid Off After 7 Years At Tesla 5606114', '4689827 Wall Street Lunch Musk Pitches Tesla Stake To Buffett', 'Us Seeks Information From Tesla On How It Developed And Verified Whether Autopilot Recall Worked', 'Tesla Low For Servicing And Brakes Costs But Heavy On Tyres Finds Cap Hpi', 'Stocks Best Rally Since November']"
2024-05-08,0.45,10,2.97,8,"['https://www.usnews.com/news/technology/articles/2024-05-07/luminar-says-tesla-is-biggest-customer-for-its-lidar-sensors', 'https://www.torquenews.com/14335/latest-version-teslas-supervised-self-driving-will-blow-your-mind-robotaxis-will-start-china', 'https://www.hl.co.uk/shares/stock-market-news/market-reports/us-close-dow-jones-delivers-fifth-straight-daily-gain', 'https://auto.economictimes.indiatimes.com/news/auto-technology/luminar-says-tesla-is-biggest-customer-for-its-lidar-sensors/109936215', 'https://auto.economictimes.indiatimes.com/news/passenger-vehicle/tesla-retreats-from-next-generation-gigacasting-manufacturing-process/109932154', 'https://www.sharecast.com/news/market-report-us-close/us-close-dow-jones-delivers-fifth-straight-daily-gain--16735328.html', 'https://www.torquenews.com/1/cost-gallon-gas-can-fully-charge-tesla-model-3-your-garage', 'http://www.econotimes.com/Teslas-Robotaxi-Tests-in-China-Receive-Government-Backing-for-Full-Self-Driving-1677245', 'https://menafn.com/1108187808/Ex-Tesla-Executives-Led-DG-Innovate-Enters-India-In-Joint-Venture-With-Evage-Motors', 'https://news.az/news/tesla-plans-to-test-its-robotaxi-in-china']","['Luminar Says Tesla Is Biggest Customer For Its Lidar Sensors', 'Latest Version Teslas Supervised Self Driving Will Blow Your Mind Robotaxis Will Start China', 'Us Close Dow Jones Delivers Fifth Straight Daily Gain', '109936215', '109932154', 'Us Close Dow Jones Delivers Fifth Straight Daily Gain 16735328', 'Cost Gallon Gas Can Fully Charge Tesla Model 3 Your Garage', 'Teslas Robotaxi Tests In China Receive Government Backing For Full Self Driving 1677245', 'Ex Tesla Executives Led Dg Innovate Enters India In Joint Venture With Evage Motors', 'Tesla Plans To Test Its Robotaxi In China']"
2024-05-09,0.44,3,1.76,2,"['https://www.firstpost.com/tech/tesla-wants-to-ply-chinas-roads-with-robotaxis-was-the-main-reason-for-musks-beijing-visit-13769099.html', 'https://www.firstpost.com/tech/tesla-freezes-all-hiring-in-north-america-deletes-all-listings-posts-from-job-portals-and-social-media-13769053.html', 'https://techcrunch.com/2024/05/09/tesla-drives-luminar-lidar-sales-and-motional-pauses-robotaxi-plans/']","['Tesla Wants To Ply Chinas Roads With Robotaxis Was The Main Reason For Musks Beijing Visit 13769099', 'Tesla Freezes All Hiring In North America Deletes All Listings Posts From Job Portals And Social Media 13769053', 'Tesla Drives Luminar Lidar Sales And Motional Pauses Robotaxi Plans']"
2024-05-10,1.56,2,0.19,2,"['https://cleantechnica.com/2024/05/09/are-tesla-sales-slowing-down-under/', 'https://www.aninews.in/news/business/tesla-to-ramp-up-supercharger-network-expansion-plans-thousands-of-new-chargers20240510140246/']","['Are Tesla Sales Slowing Down Under', 'Tesla To Ramp Up Supercharger Network Expansion Plans Thousands Of New Chargers20240510140246']"
2024-05-11,-2.66,3,1.65,3,"['https://japantoday.com/category/business/musk-says-tesla-charger-network-will-grow-days-after-layoffs', 'https://www.carscoops.com/2024/05/climate-activists-clash-with-police-after-attempting-to-break-into-teslas-german-plant/', 'http://baystreet.ca/articles/stockstowatch/97426/Stocks-on-Sale-Roblox-Tesla-WBD-and-More']","['Musk Says Tesla Charger Network Will Grow Days After Layoffs', 'Climate Activists Clash With Police After Attempting To Break Into Teslas German Plant', 'Stocks On Sale Roblox Tesla Wbd And More']"
2024-05-12,-1.83,3,0.09,2,"['https://www.techtimes.com/articles/304543/20240512/elon-musk-next-move-axing-teslas-entire-supercharger-division.htm', 'https://www.techtimes.com/articles/304541/20240512/tesla-new-4680-battery-chief-targets-lower-cybertruck-model-y-price.htm', 'https://governorswindenergycoalition.org/tesla-turmoil-means-make-or-break-moment-for-ev-charging/']","['Elon Musk Next Move Axing Teslas Entire Supercharger Division', 'Tesla New 4680 Battery Chief Targets Lower Cybertruck Model Y Price', 'Tesla Turmoil Means Make Or Break Moment For Ev Charging']"
2024-05-13,1.54,2,1.51,2,"['https://www.investopedia.com/tesla-stock-in-focus-after-ev-maker-launches-model-y-financing-initiative-8647318', 'https://www.livemint.com/news/lithium-miner-debuts-as-ghana-s-first-listing-in-two-years-11715622047139.html']","['Tesla Stock In Focus After Ev Maker Launches Model Y Financing Initiative 8647318', 'Lithium Miner Debuts As Ghana S First Listing In Two Years 11715622047139']"
2024-05-14,-1.98,3,3.75,3,"['https://www.dailypolitical.com/2024/05/14/pacific-sun-financial-corp-has-1-75-million-stake-in-tesla-inc-nasdaqtsla.html', 'https://drudge.com/news/275127/tesla-storing-unsold-inventory-abandoned', 'https://www.saltwire.com/prince-edward-island/business/reuters/tesla-is-sued-over-emissions-from-california-plant-100964796/']","['Pacific Sun Financial Corp Has 1 75 Million Stake In Tesla Inc Nasdaqtsla', 'Tesla Storing Unsold Inventory Abandoned', 'Tesla Is Sued Over Emissions From California Plant 100964796']"
2024-05-15,-0.16,8,3.69,8,"['https://www.hl.co.uk/shares/stock-market-news/market-reports/us-close-late-rally-sends-nasdaq-to-new-all-time-high', 'https://infiniteunknown.net/2024/05/14/copper-scrappers-target-tesla-superchargers-as-metal-prices-soar/', 'https://www.torquenews.com/1083/study-finds-lexus-suvs-among-lowest-recall-rates-tesla-among-highest', 'https://www.newstalkzb.co.nz/news/business/tesla-closes-karangahape-road-showroom-readies-new-digs-20km-out-at-westgate/', 'https://www.fitzhugh.ca/national-lifestyle/edmunds-the-five-things-you-need-to-know-before-buying-your-first-used-tesla-8747923', 'https://www.coastreporter.net/the-mix/edmunds-the-five-things-you-need-to-know-before-buying-your-first-used-tesla-8747951', 'https://www.bnnbloomberg.ca/tesla-board-rallies-retail-investors-to-vote-for-musk-s-us-56-billion-pay-package-1.2073225', 'https://financialpost.com/investing/tesla-board-rallies-elon-musk-us56-billion-pay-package']","['Us Close Late Rally Sends Nasdaq To New All Time High', 'Copper Scrappers Target Tesla Superchargers As Metal Prices Soar', 'Study Finds Lexus Suvs Among Lowest Recall Rates Tesla Among Highest', 'Tesla Closes Karangahape Road Showroom Readies New Digs 20km Out At Westgate', 'Edmunds The Five Things You Need To Know Before Buying Your First Used Tesla 8747923', 'Edmunds The Five Things You Need To Know Before Buying Your First Used Tesla 8747951', 'Tesla Board Rallies Retail Investors To Vote For Musk S Us 56 Billion Pay Package 1.2073225', 'Tesla Board Rallies Elon Musk Us56 Billion Pay Package']"
2024-05-16,-1.95,4,2.78,4,"['https://www.themarketsdaily.com/2024/05/15/vise-technologies-inc-has-4-97-million-stock-position-in-tesla-inc-nasdaqtsla.html', 'https://www.chiangraitimes.com/auto/teslas-mass-firing-of-employees-inside/', 'https://money.usnews.com/investing/news/articles/2024-05-16/swedish-court-rejects-tesla-appeal-in-licence-plate-case', 'https://www.mbtmag.com/operations/news/22910077/former-tesla-supercharger-staffers-reveal-details-of-department-fallout-aftermath']","['Vise Technologies Inc Has 4 97 Million Stock Position In Tesla Inc Nasdaqtsla', 'Teslas Mass Firing Of Employees Inside', 'Swedish Court Rejects Tesla Appeal In Licence Plate Case', 'Former Tesla Supercharger Staffers Reveal Details Of Department Fallout Aftermath']"
2024-05-17,-2.18,5,3.41,5,"['https://www.webpronews.com/tesla-forced-to-rehire-supercharger-employees-after-musk-axed-them/', 'https://www.benzinga.com/news/24/05/38888664/teslas-new-model-3-performance-gets-second-1000-price-hike-retains-tax-credit-perk', 'https://www.zerohedge.com/markets/former-greenlight-employee-offers-debate-david-einhorn-over-merits-tesla-short', 'https://autos.yahoo.com/tesla-huge-hill-climb-elon-105811900.html', 'https://www.journal-news.com/nation-world/german-council-approves-a-revised-plan-by-tesla-to-expand-its-plant-near-berlin/Y72TBTXJIRFOHLLG55OJ3DAC6M/']","['Tesla Forced To Rehire Supercharger Employees After Musk Axed Them', 'Teslas New Model 3 Performance Gets Second 1000 Price Hike Retains Tax Credit Perk', 'Former Greenlight Employee Offers Debate David Einhorn Over Merits Tesla Short', 'Tesla Huge Hill Climb Elon 105811900', 'Y72tbtxjirfohllg55oj3dac6m']"
2024-05-18,1.05,4,3.32,4,"['https://techreport.com/news/tesla-fires-600-employees-california/', 'https://insideevs.com:443/news/720137/tesla-model3-performance-1000usd-price-hike/', 'https://www.wkrb13.com/2024/05/18/tesla-inc-nasdaqtsla-shares-sold-by-lindenwold-advisors-inc.html', 'https://www.tickerreport.com/banking-finance/12013191/lindenwold-advisors-inc-decreases-stock-position-in-tesla-inc-nasdaqtsla.html']","['Tesla Fires 600 Employees California', 'Tesla Model3 Performance 1000usd Price Hike', 'Tesla Inc Nasdaqtsla Shares Sold By Lindenwold Advisors Inc', 'Lindenwold Advisors Inc Decreases Stock Position In Tesla Inc Nasdaqtsla']"
2024-05-20,-0.61,1,,1,['https://www.benzinga.com/markets/equities/24/05/38910415/make-tesla-great-again-elon-musk-concurs-with-steps-to-transform-ev-maker-into-top-global-compan'],['Make Tesla Great Again Elon Musk Concurs With Steps To Transform Ev Maker Into Top Global Compan']
2024-05-22,0.87,5,1.27,5,"['https://theenterpriseleader.com/2024/05/21/wealth-dimensions-group-ltd-grows-holdings-in-tesla-inc-nasdaqtsla.html', 'https://menafn.com/1108241890/Teslas-In-China-Its-Just-A-Question-Of-How-Long', 'https://www.themarketsdaily.com/2024/05/21/tesla-inc-nasdaqtsla-shares-acquired-by-wealth-dimensions-group-ltd.html', 'https://www.nzherald.co.nz/business/group-of-tesla-shareholders-ask-investors-to-vote-against-musks-compensation-package/UPPOWWRDAVAIHJ7HPH7BEE6NZQ/', 'https://www.benzinga.com/markets/equities/24/05/38969645/stocks-falter-metals-fall-as-traders-turn-cautious-ahead-of-fed-minutes-nvidia-earnings-first-so']","['Wealth Dimensions Group Ltd Grows Holdings In Tesla Inc Nasdaqtsla', 'Teslas In China Its Just A Question Of How Long', 'Tesla Inc Nasdaqtsla Shares Acquired By Wealth Dimensions Group Ltd', 'Uppowwrdavaihj7hph7bee6nzq', 'Stocks Falter Metals Fall As Traders Turn Cautious Ahead Of Fed Minutes Nvidia Earnings First So']"
2024-05-23,-1.59,6,2.16,6,"['https://www.shockya.com/news/2024/05/22/tesla-semi-set-to-accelerate-deliveries-to-pepsico-amid-volume-production-plans/', 'https://www.marketscreener.com/quote/stock/TESLA-INC-6344549/news/MUSK-S-BILLION-DOLLAR-QUESTION-46801248/', 'https://www.siliconvalley.com/2024/05/23/walmart-tech-economy-jobs-layoff-store-google-apple-facebook-tesla/', 'https://www.slashgear.com/1585678/tesla-cybertruck-feaures-might-have-not-know-about/', 'https://www.mbtmag.com/operations/news/22910672/tesla-breaks-ground-on-megapack-energy-storage-battery-factory-in-shanghai', 'https://www.bnnbloomberg.ca/tesla-posts-jobs-for-ai-and-autopilot-after-weeks-of-staff-cuts-1.2076748']","['Tesla Semi Set To Accelerate Deliveries To Pepsico Amid Volume Production Plans', 'Musk S Billion Dollar Question 46801248', 'Walmart Tech Economy Jobs Layoff Store Google Apple Facebook Tesla', 'Tesla Cybertruck Feaures Might Have Not Know About', 'Tesla Breaks Ground On Megapack Energy Storage Battery Factory In Shanghai', 'Tesla Posts Jobs For Ai And Autopilot After Weeks Of Staff Cuts 1.2076748']"
2024-05-24,0.71,3,1.16,2,"['https://www.marketscreener.com/quote/stock/TESLA-INC-6344549/news/Tesla-slashes-Model-Y-production-in-Shanghai-data-shows-46812992/', 'https://foreignaffairs.co.nz/2024/05/24/mil-osi-china-teslas-milestone-shanghai-battery-factory-breaks-ground/', 'https://www.marketscreener.com/business-leaders/ELON-MUSK-1364/news/Tesla-drops-delivery-goal-of-20-million-vehicles-46817977/']","['Tesla Slashes Model Y Production In Shanghai Data Shows 46812992', 'Mil Osi China Teslas Milestone Shanghai Battery Factory Breaks Ground', 'Tesla Drops Delivery Goal Of 20 Million Vehicles 46817977']"
2024-05-25,-0.04,3,1.48,3,"['https://theenterpriseleader.com/2024/05/25/founders-financial-alliance-llc-has-619000-holdings-in-tesla-inc-nasdaqtsla.html', 'https://www.businessinsider.com/tesla-hiring-ai-autopilot-jobs-again-after-layoffs-2024-5', 'https://www.fool.com/investing/2024/05/24/who-owns-the-most-tesla-stock-besides-elon-musk/']","['Founders Financial Alliance Llc Has 619000 Holdings In Tesla Inc Nasdaqtsla', 'Tesla Hiring Ai Autopilot Jobs Again After Layoffs 2024 5', 'Who Owns The Most Tesla Stock Besides Elon Musk']"
2024-05-27,-1.01,2,1.16,2,"['http://www.jobsnhire.com/articles/58645/20240527/tesla-halfway-through-massive-layoffs-now-lists-17-job-vacancies.htm', 'https://www.nbcnews.com/tech/tech-news/elon-musk-paid-56-billion-tesla-shareholders-vote-rcna153981']","['Tesla Halfway Through Massive Layoffs Now Lists 17 Job Vacancies', 'Elon Musk Paid 56 Billion Tesla Shareholders Vote Rcna153981']"
2024-05-28,-1.42,2,2.43,2,"['https://www.heraldsun.com.au/motoring/motoring-news/cant-sell-its-cars-horror-news-for-tesla-owners-as-prices-plunge/news-story/749f5f80c8592e5d90921e566c6abcba?nk=9e5768d02b5ecc20556503b13a9f703c-1716853581', 'https://www.marketscreener.com/quote/stock/TESLA-INC-6344549/news/News-Highlights-Top-Company-News-of-the-Day-Monday-at-7-PM-ET-46835068/']","['749f5f80c8592e5d90921e566c6abcba?nk=9e5768d02b5ecc20556503b13a9f703c 1716853581', 'News Highlights Top Company News Of The Day Monday At 7 Pm Et 46835068']"
2024-05-29,1.58,2,0.81,2,"['https://seekingalpha.com/news/4110906-nvidia-stocks-markets-ibkr-tesla-amc-gamestop-amc-weekly-active-list-tech', 'https://finance.yahoo.com/news/elon-musk-begs-tesla-shareholders-164946093.html']","['4110906 Nvidia Stocks Markets Ibkr Tesla Amc Gamestop Amc Weekly Active List Tech', 'Elon Musk Begs Tesla Shareholders 164946093']"
2024-05-30,0.31,6,2.23,6,"['https://qz.com/elon-musk-donald-trump-2024-election-immigration-tesla-1851507779', 'https://www.bloomberg.com/features/2024-elon-musk-orbit/', 'https://www.couriermail.com.au/motoring/new-cars/2024-tesla-model-3-performance-tested/news-story/c6731535acd9df901ad9c25c3a10746e?nk=ee03aa50bb1a65c8fbff77900b0e8ad8-1717026434', 'https://www.news.com.au/technology/motoring/new-cars/2024-tesla-model-3-performance-tested/news-story/c6731535acd9df901ad9c25c3a10746e', 'https://www.heraldsun.com.au/motoring/new-cars/2024-tesla-model-3-performance-tested/news-story/c6731535acd9df901ad9c25c3a10746e?nk=5ab1b512e6c45e7094b2aa39b4370d44-1717026443', 'https://gazette.com/news/us-world/explainer-legal-hurdles-loom-over-teslas-bid-to-revive-musks-record-pay/article_ad58d23a-7b27-5c72-9994-484a830c7adc.html']","['Elon Musk Donald Trump 2024 Election Immigration Tesla 1851507779', '2024 Elon Musk Orbit', 'C6731535acd9df901ad9c25c3a10746e?nk=ee03aa50bb1a65c8fbff77900b0e8ad8 1717026434', 'C6731535acd9df901ad9c25c3a10746e', 'C6731535acd9df901ad9c25c3a10746e?nk=5ab1b512e6c45e7094b2aa39b4370d44 1717026443', 'Article Ad58d23a 7b27 5c72 9994 484a830c7adc']"
2024-05-31,-0.84,5,1.79,5,"['https://www.theregister.com/2024/05/30/tesla_musk_pay/', 'https://hotair.com/john-s-2/2024/05/30/tesla-sales-have-slumped-but-ev-sales-are-still-growing-n3789376', 'https://techstory.in/tesla-power-india-removes-logo-from-evs-amid-ongoing-trademark-row-with-tesla/', 'https://www.livemint.com/companies/news/proxy-advisor-iss-urges-tesla-shareholders-to-reject-elon-musk-s-56-billion-compensation-plan-11717127387704.html', 'https://www.modernreaders.com/news/2024/05/31/stonex-group-inc-boosts-stock-position-in-tesla-inc-nasdaqtsla.html']","['Tesla Musk Pay', 'Tesla Sales Have Slumped But Ev Sales Are Still Growing N3789376', 'Tesla Power India Removes Logo From Evs Amid Ongoing Trademark Row With Tesla', 'Proxy Advisor Iss Urges Tesla Shareholders To Reject Elon Musk S 56 Billion Compensation Plan 11717127387704', 'Stonex Group Inc Boosts Stock Position In Tesla Inc Nasdaqtsla']"
2024-06-01,1.5,2,0.18,2,"['https://www.dailypolitical.com/2024/06/01/chesapeake-wealth-management-sells-170-shares-of-tesla-inc-nasdaqtsla.html', 'https://www.wkrb13.com/2024/06/01/chesapeake-wealth-management-trims-holdings-in-tesla-inc-nasdaqtsla.html']","['Chesapeake Wealth Management Sells 170 Shares Of Tesla Inc Nasdaqtsla', 'Chesapeake Wealth Management Trims Holdings In Tesla Inc Nasdaqtsla']"
2024-06-02,3.78,1,,1,['http://www.econotimes.com/Tesla-Cybertruck-Police-Cruiser-Unveiled-Potential-Savings-of-80K-on-Fuel-Costs-Report-1678781'],['Tesla Cybertruck Police Cruiser Unveiled Potential Savings Of 80k On Fuel Costs Report 1678781']
2024-06-03,-0.09,7,1.39,6,"['https://www.businessinsider.com/elon-musk-jamie-dimon-stop-feuding-tesla-jpmorgan-better-relationship-2024-6', 'https://economictimes.indiatimes.com/jobs/hr-policies-trends/ceos-got-hefty-pay-raises-in-2023-widening-the-gap-with-the-workers-they-oversee/articleshow/110667895.cms', 'https://www.insidermonkey.com/blog/tesla-tsla-shares-fell-29-3-in-q1-1309793/', 'https://www.usnews.com/news/top-news/articles/2024-06-03/exclusive-tesla-director-gebbia-says-he-discussed-selling-house-to-musk', 'https://www.inquirer.com/business/elon-musk-tesla-board-stock-package-20240603.html', 'https://www.usnews.com/news/business/articles/2024-06-03/ceos-got-hefty-pay-raises-in-2023-widening-the-gap-with-the-workers-they-oversee', 'https://www.channel3000.com/news/ceos-got-hefty-pay-raises-in-2023-widening-the-gap-with-the-workers-they-oversee/article_42c37fa4-0c33-55a3-968f-e2c4020c5160.html']","['Elon Musk Jamie Dimon Stop Feuding Tesla Jpmorgan Better Relationship 2024 6', '110667895.cms', 'Tesla Tsla Shares Fell 29 3 In Q1 1309793', 'Exclusive Tesla Director Gebbia Says He Discussed Selling House To Musk', 'Elon Musk Tesla Board Stock Package 20240603', 'Ceos Got Hefty Pay Raises In 2023 Widening The Gap With The Workers They Oversee', 'Article 42c37fa4 0c33 55a3 968f E2c4020c5160']"
2024-06-04,-0.78,10,1.51,5,"['https://www.postregister.com/businessreport/technology/ceos-got-hefty-pay-raises-in-2023-widening-the-gap-with-the-workers-they-oversee/article_7ad83858-c56e-51e2-878a-a3b215a8d06c.html', 'https://www.startribune.com/ceos-got-hefty-pay-raises-in-2023-widening-the-gap-with-the-workers-they-oversee/600370573/', 'https://auto.economictimes.indiatimes.com/news/passenger-vehicle/tesla-investor-norways-klp-to-support-collective-bargaining-motion-at-ev-makers-annual-meeting/110702693', 'https://www.pr-inside.com/cae-investigation-notice-contact-bfa-law-to-inquire-about-cae-inc-r5014554.htm', 'https://www.pr-inside.com/breaking-lb-partners-issues-letter-to-wideopenwest-s-special-committee-r5014555.htm', 'https://www.pr-inside.com/deadline-notice-biogen-biib-investors-who-lost-money-are-encouraged-r5014552.htm', 'https://www.pr-inside.com/acquisition-notice-squarespace-s-sqsp-44-buyout-offer-is-being-r5014553.htm', 'https://www.pr-inside.com/deadline-notice-sprout-social-spt-investors-who-lost-money-are-encouraged-r5014550.htm', 'https://www.pr-inside.com/uipath-investigation-notice-uipath-inc-stock-plummets-34-investors-r5014557.htm', 'https://www.erienewsnow.com/story/50864055/musk-accused-of-improperly-selling-75-billion-in-tesla-stock-before-weak-sales-report-that-crashed-its-price']","['Article 7ad83858 C56e 51e2 878a A3b215a8d06c', '600370573', '110702693', 'Cae Investigation Notice Contact Bfa Law To Inquire About Cae Inc R5014554', 'Breaking Lb Partners Issues Letter To Wideopenwest S Special Committee R5014555', 'Deadline Notice Biogen Biib Investors Who Lost Money Are Encouraged R5014552', 'Acquisition Notice Squarespace S Sqsp 44 Buyout Offer Is Being R5014553', 'Deadline Notice Sprout Social Spt Investors Who Lost Money Are Encouraged R5014550', 'Uipath Investigation Notice Uipath Inc Stock Plummets 34 Investors R5014557', 'Musk Accused Of Improperly Selling 75 Billion In Tesla Stock Before Weak Sales Report That Crashed Its Price']"
2024-06-05,0.11,6,2.72,5,"['https://www.juneesoutherncross.com.au/story/8653211/faster-tesla-v4-superchargers-coming-to-cut-charge-queues-in-nsw/?cs=6409', 'https://www.yahoo.com/news/tesla-announces-launch-dates-long-100000270.html', 'https://seekingalpha.com/article/4697332-tesla-stock-2024-struggles-are-not-justified', 'https://www.pymnts.com/news/artificial-intelligence/2024/musk-xai-ai-chip-plans-spotlight-tesla-autonomy-challenges/', 'https://qz.com/tesla-stock-elon-musk-investors-supporters-1851521143', 'https://finance.yahoo.com/news/whats-going-nvidia-stock-wednesday-163600711.html']","['?cs=6409', 'Tesla Announces Launch Dates Long 100000270', '4697332 Tesla Stock 2024 Struggles Are Not Justified', 'Musk Xai Ai Chip Plans Spotlight Tesla Autonomy Challenges', 'Tesla Stock Elon Musk Investors Supporters 1851521143', 'Whats Going Nvidia Stock Wednesday 163600711']"
2024-06-06,-0.3,7,1.77,6,"['https://www.breitbart.com/tech/2024/06/05/lawsuit-elon-musk-sold-7-5-billion-in-tesla-stock-before-disappointing-quarter-went-public/', 'https://www.torontotelegraph.com/news/274397480/us-ceos-salaries-rose-13-in-2023-workers-saw-only-41-rise', 'https://www.csmonitor.com/World/2024/0606/Ceo-salary-pay-gap-2023', 'https://www.wkrb13.com/2024/06/06/tesla-inc-nasdaqtsla-stock-holdings-cut-by-capital-world-investors.html', 'https://qz.com/elon-musk-tesla-board-chair-robyn-denholm-shareholders-1851523391', 'https://thenextweb.com/news/spanish-cafler-startup-car-services-tesla-vw-mercedes', 'https://qz.com/cybertruck-tesla-fit-in-garage-fine-1851523550']","['Lawsuit Elon Musk Sold 7 5 Billion In Tesla Stock Before Disappointing Quarter Went Public', 'Us Ceos Salaries Rose 13 In 2023 Workers Saw Only 41 Rise', 'Ceo Salary Pay Gap 2023', 'Tesla Inc Nasdaqtsla Stock Holdings Cut By Capital World Investors', 'Elon Musk Tesla Board Chair Robyn Denholm Shareholders 1851523391', 'Spanish Cafler Startup Car Services Tesla Vw Mercedes', 'Cybertruck Tesla Fit In Garage Fine 1851523550']"
2024-06-08,-0.47,5,1.65,5,"['https://www.livemint.com/companies/people/tesla-pay-fight-gives-elon-musk-taste-of-karma-11717844128611.html', 'https://www.postregister.com/news/national/norwegian-wealth-fund-to-vote-against-elon-musks-tesla-pay-package/article_cb77699d-7fbf-5120-bb98-2835957d5494.html', 'https://www.click2houston.com/business/2024/06/08/norwegian-wealth-fund-to-vote-against-elon-musks-tesla-pay-package/', 'https://1025kiss.com/ixp/192/p/the-largest-gathering-of-tesla-cybertrucks-in-the-world-was-in-texas/', 'https://www.devdiscourse.com/article/business/2976245-norways-sovereign-wealth-fund-challenges-musks-hefty-tesla-compensation-package']","['Tesla Pay Fight Gives Elon Musk Taste Of Karma 11717844128611', 'Article Cb77699d 7fbf 5120 Bb98 2835957d5494', 'Norwegian Wealth Fund To Vote Against Elon Musks Tesla Pay Package', 'The Largest Gathering Of Tesla Cybertrucks In The World Was In Texas', '2976245 Norways Sovereign Wealth Fund Challenges Musks Hefty Tesla Compensation Package']"
2024-06-09,0.15,4,0.89,4,"['http://www.expressnews.com/business/article/musk-s-hefty-tesla-pay-plan-loses-support-ahead-19504899.php', 'https://www.newsday.com/business/elon-musk-tesla-ceo-pay-c10466', 'https://www.wkrb13.com/2024/06/08/stamos-capital-partners-l-p-sells-5030-shares-of-tesla-inc-nasdaqtsla.html', 'https://www.businesstoday.in/world/story/norway-wealth-fund-to-vote-against-musks-56-bln-tesla-pay-package-432606-2024-06-09']","['Musk S Hefty Tesla Pay Plan Loses Support Ahead 19504899.php', 'Elon Musk Tesla Ceo Pay C10466', 'Stamos Capital Partners L P Sells 5030 Shares Of Tesla Inc Nasdaqtsla', 'Norway Wealth Fund To Vote Against Musks 56 Bln Tesla Pay Package 432606 2024 06 09']"
