date,avg_sentiment,article_count,sentiment_std,unique_sources,article_urls,headlines
2020-09-09,-4.69,4,3.76,4,"['https://www.investmentwatchblog.com/tiny-bubbles-nasdaq-and-tech-firms-stumble-again-tesla-aapl-and-microsoft-get-softer/', 'https://www.erienewsnow.com/story/42604348/tesla-shares-suffer-their-worst-day-ever', 'https://www.bankinfosecurity.com/russian-indicted-in-tesla-ransom-scheme-a-14960', 'https://www.swissinfo.ch/eng/u-s--futures-gain-with-europe-stocks-after-selloff--markets-wrap/46021362']","['Tiny Bubbles Nasdaq And Tech Firms Stumble Again Tesla Aapl And Microsoft Get Softer', 'Tesla Shares Suffer Their Worst Day Ever', 'Russian Indicted In Tesla Ransom Scheme A 14960', '46021362']"
2020-09-10,-0.47,10,0.93,5,"['https://www.theedgemarkets.com/article/wall-street-ends-higher-tech-rally-snap-threeday-skid', 'https://www.theedgemarkets.com/article/stocks-asia-track-us-gains-tech-climbs', 'https://finance.yahoo.com/news/why-tesla-surge-china-ev-105616265.html', 'https://www.reuters.com/article/us-usa-stocks/wall-street-drops-as-tech-stocks-struggle-for-direction-idUSKBN2601GO', 'https://www.teslarati.com/tesla-giga-berlin-faces-400-objections-final-permits/', 'https://www.theedgemarkets.com/article/wall-street-climbs-tech-rallies-second-day', 'https://uk.reuters.com/article/uk-tesla-germany-electricity/tesla-launches-fast-electric-car-charging-in-berlin-says-more-cities-to-come-idUKKBN261320', 'https://wccftech.com/tesla-chinese-market-august-strength/', 'https://uk.reuters.com/article/us-tesla-germany-electricity/tesla-launches-fast-electric-car-charging-in-berlin-says-more-cities-to-come-idUKKBN26131L', 'https://www.reuters.com/article/us-tesla-germany-electricity/tesla-launches-fast-electric-car-charging-in-berlin-says-more-cities-to-come-idUSKBN26131L']","['Wall Street Ends Higher Tech Rally Snap Threeday Skid', 'Stocks Asia Track Us Gains Tech Climbs', 'Why Tesla Surge China Ev 105616265', 'Wall Street Drops As Tech Stocks Struggle For Direction Iduskbn2601go', 'Tesla Giga Berlin Faces 400 Objections Final Permits', 'Wall Street Climbs Tech Rallies Second Day', 'Tesla Launches Fast Electric Car Charging In Berlin Says More Cities To Come Idukkbn261320', 'Tesla Chinese Market August Strength', 'Tesla Launches Fast Electric Car Charging In Berlin Says More Cities To Come Idukkbn26131l', 'Tesla Launches Fast Electric Car Charging In Berlin Says More Cities To Come Iduskbn26131l']"
2020-09-11,0.46,4,0.24,4,"['https://www.newsweek.com/monica-lewinsky-considers-buying-tesla-elon-musk-gives-her-offer-she-cant-refuse-1531159', 'https://www.wellandtribune.ca/ts/business/2020/09/11/tesla-plans-to-start-shipping-out-cars-made-at-shanghai-factory.html', 'https://cleantechnica.com/2020/09/11/everything-you-need-to-know-about-version-3-of-teslas-new-solarglass-roof-tiles/', 'http://www.msn.com/en-us/money/markets/top-analyst-upgrades-and-downgrades-adobe-amd-corning-domino-s-lennar-lululemon-oracle-peloton-sunpower-tesla-wells-fargo-and-more/ar-BB18W9nx']","['Monica Lewinsky Considers Buying Tesla Elon Musk Gives Her Offer She Cant Refuse 1531159', 'Tesla Plans To Start Shipping Out Cars Made At Shanghai Factory', 'Everything You Need To Know About Version 3 Of Teslas New Solarglass Roof Tiles', 'Ar Bb18w9nx']"
2020-09-12,-0.64,1,,1,['https://www.msn.com/en-us/money/topstocks/tired-of-the-tesla-roller-coaster-try-these-safer-stocks-instead/ar-BB18XDbz'],['Ar Bb18xdbz']
2020-09-13,-0.7,5,1.27,4,"['https://www.excelsio.net/2020/09/impatient-tesla-fan-builds-own.html', 'http://www.businessghana.com/site/news/Technology/221785/Tesla-launches-fast-electric-car-charging-in-Berlin,-says-more-cities-to-come', 'https://www.benzinga.com/topic/s-p500', 'http://businessghana.com/site/news/technology/221785/Tesla-launches-fast-car-charging-in-Berlin', 'https://insideevs.com/features/443775/tesla-motors-invertors-compared-competition-sandy-munro/']","['Impatient Tesla Fan Builds Own', 'Tesla Launches Fast Electric Car Charging In Berlin, Says More Cities To Come', 'S P500', 'Tesla Launches Fast Car Charging In Berlin', 'Tesla Motors Invertors Compared Competition Sandy Munro']"
2020-09-14,0.9,6,3.48,4,"['https://www.fool.com/taxes/2020/09/13/reaching-milestone-means-lower-taxes-apple-tesla/?source=iedfolrf0000001', 'https://www.channelnewsasia.com/news/business/nikola--cnh-say-building-electric-truck-prototypes--target-end-2021-launch-13110884', 'https://www.benzinga.com/tech/20/09/17488724/tesla-model-3s-with-heat-pump-octovalve-improvements-spotted-in-europe-report', 'https://www.benzinga.com/trading-ideas/long-ideas/20/09/17492860/premarket-prep-stock-of-the-day-nikola', 'https://www.fool.com/investing/2020/09/14/why-tesla-stock-is-rocketing-85-higher-today/', 'https://isp.netscape.com/pf/story/0002/20200914/KBN2651MA_7']","['?source=iedfolrf0000001', 'Nikola Cnh Say Building Electric Truck Prototypes Target End 2021 Launch 13110884', 'Tesla Model 3s With Heat Pump Octovalve Improvements Spotted In Europe Report', 'Premarket Prep Stock Of The Day Nikola', 'Why Tesla Stock Is Rocketing 85 Higher Today', 'Kbn2651ma 7']"
2020-09-15,-0.68,10,1.76,9,"['https://www.980waav.com/news/tesla-investors-must-hope-for-ma-for-sp-inclusion/', 'https://cleantechnica.com/2020/09/14/elon-musk-tells-cleantechnica-why-tesla-solar-is-so-cheap-cleantechnica-top-20/', 'https://isp.netscape.com/pf/story/0002/20200914/KBN2651MA_12', 'https://www.autoblog.com/2020/09/14/nikola-cnh-electric-truck-prototypes-hindenburg-accusations/', 'https://isp.netscape.com/pf/story/0002/20200914/KBN2652ZQ_2', 'https://www.irishtimes.com/business/personal-finance/stocktake-analysts-still-cautious-on-tesla-1.4352394', 'https://www.swissinfo.ch/eng/u-s--futures--european-stocks-gain-on-china-data--markets-wrap/46034236', 'https://www.timesnownews.com/auto/car-news/article/nikola-may-not-be-the-next-ev-hotshot-like-tesla/652978', 'https://www.newsweek.com/tesla-camera-catches-thief-breaking-car-texas-beauty-spot-1532066', 'https://www.gulftoday.ae/business/2020/09/15/wto-faults-us-over-trumps-china-tariffs-urges-corrective-measures']","['Tesla Investors Must Hope For Ma For Sp Inclusion', 'Elon Musk Tells Cleantechnica Why Tesla Solar Is So Cheap Cleantechnica Top 20', 'Kbn2651ma 12', 'Nikola Cnh Electric Truck Prototypes Hindenburg Accusations', 'Kbn2652zq 2', 'Stocktake Analysts Still Cautious On Tesla 1.4352394', '46034236', '652978', 'Tesla Camera Catches Thief Breaking Car Texas Beauty Spot 1532066', 'Wto Faults Us Over Trumps China Tariffs Urges Corrective Measures']"
2020-09-16,-0.13,2,0.19,2,"['https://www.reuters.com/article/businessNews/idUSKBN2671U8', 'https://www.ibtimes.com/tesla-stock-price-surges-again-app-downloads-point-q3-earnings-beat-3046505']","['Iduskbn2671u8', 'Tesla Stock Price Surges Again App Downloads Point Q3 Earnings Beat 3046505']"
2020-09-17,-1.36,6,1.43,5,"['https://www.torquenews.com/comment/reply/38821', 'https://www.foxbusiness.com/markets/tesla-battery-day-elon-musk-method', 'https://www.niagarafallsreview.ca/ts/news/canada/2020/09/17/canadian-man-charged-after-allegedly-going-to-sleep-and-letting-tesla-drive-itself.html', 'https://in.reuters.com/article/us-usa-stocks/tech-sell-off-hits-wall-street-as-jobless-claims-remain-elevated-idINKBN2681LC', 'https://in.reuters.com/article/usa-stocks/tech-sell-off-hits-wall-street-as-jobless-claims-remain-elevated-idINKBN2681ZK', 'https://finance.yahoo.com/news/option-dealers-pushed-prices-extremes-155339601.html']","['38821', 'Tesla Battery Day Elon Musk Method', 'Canadian Man Charged After Allegedly Going To Sleep And Letting Tesla Drive Itself', 'Tech Sell Off Hits Wall Street As Jobless Claims Remain Elevated Idinkbn2681lc', 'Tech Sell Off Hits Wall Street As Jobless Claims Remain Elevated Idinkbn2681zk', 'Option Dealers Pushed Prices Extremes 155339601']"
2020-09-18,-0.17,5,2.27,5,"['https://www.foxbusiness.com/markets/tesla-stock-model-3-demand-china-wedbush-price-target', 'https://isp.netscape.com/pf/story/0002/20200918/KBN2691LP_1', 'https://www.benzinga.com/analyst-ratings/analyst-color/20/09/17564177/why-this-tesla-analyst-says-energy-will-become-200b-business-for-automaker', 'https://www.torquenews.com/11663/tesla-helps-uk-store-energy-battery-megapacks', 'https://www.ifre.com/story/2540370/goldman-sachs-nets-us100m-from-tesla-trades-l8n2ge4uy']","['Tesla Stock Model 3 Demand China Wedbush Price Target', 'Kbn2691lp 1', 'Why This Tesla Analyst Says Energy Will Become 200b Business For Automaker', 'Tesla Helps Uk Store Energy Battery Megapacks', 'Goldman Sachs Nets Us100m From Tesla Trades L8n2ge4uy']"
2020-09-20,1.63,2,2.55,2,"['https://carbuzz.com/news/this-is-how-to-make-the-tesla-model-x-even-sexier', 'https://markets.com/en/knowledge/insights/week-ahead-tesla-battery-day-to-spark-investor-interest/']","['This Is How To Make The Tesla Model X Even Sexier', 'Week Ahead Tesla Battery Day To Spark Investor Interest']"
2020-09-21,1.4,5,0.92,5,"['https://cleantechnica.com/2020/09/20/should-tesla-buy-out-uber-and-become-the-global-leader-in-electrified-ridesharing/', 'https://www.bnnbloomberg.ca/seven-things-to-watch-for-from-elon-musk-at-tesla-s-battery-day-1.1496964', 'https://www.benzinga.com/news/earnings/20/09/17586654/this-weeks-earnings-repertoire', 'https://www.manufacturing.net/home/news/21194935/mich-detectives-to-drive-tesla', 'https://www.980waav.com/news/musk-tesla-has-shot-at-record-quarter-if-workers-rally/']","['Should Tesla Buy Out Uber And Become The Global Leader In Electrified Ridesharing', 'Seven Things To Watch For From Elon Musk At Tesla S Battery Day 1.1496964', 'This Weeks Earnings Repertoire', 'Mich Detectives To Drive Tesla', 'Musk Tesla Has Shot At Record Quarter If Workers Rally']"
2020-09-22,-1.38,11,1.58,10,"['https://lawstreetmedia.com/tech/intellectual-property/tesla-sued-for-patent-infringement-over-vehicles-cellular-connectivity/', 'https://www.northwestgeorgianews.com/associated_press/business/nikola-confronts-future-of-doubts-on-chair-exit-stock-drop/article_9b9b4944-303d-5782-8bfb-d18b2cf5e382.html', 'https://www.thehindu.com/sci-tech/technology/teslas-musk-sees-no-immediate-boost-from-battery-day-tech-unveil/article32666290.ece', 'https://economictimes.indiatimes.com/small-biz/startups/newsbuzz/nikola-confronts-future-of-doubts-on-chair-exit-stock-drop/articleshow/78247233.cms', 'http://www.msn.com/en-us/money/news/tesla-shares-fall-in-premarket-as-musk-dampens-battery-day-expectations/ar-BB19ikNy', 'https://www.reuters.com/article/ousivMolt/idUSKCN26D1HA', 'https://in.reuters.com/in.reuters.com/article/tesla-batteryday-productivity/tesla-warns-on-challenges-of-scaling-up-production-idINKCN26D1DE', 'https://www.wsj.com/articles/tesla-peloton-nike-what-to-watch-when-the-stock-market-opens-11600773257', 'https://europe.autonews.com/automakers/musk-sees-no-immediate-boost-teslas-battery-day-tech-unveil', 'https://www.iol.co.za/business-report/international/tesla-warns-on-challenges-of-scaling-up-production-54b11ff1-c4f7-4e66-99bf-8abcdc64b458', 'https://rivergrandrapids.com/holland-cops-will-be-cruising-in-a-tesla/']","['Tesla Sued For Patent Infringement Over Vehicles Cellular Connectivity', 'Article 9b9b4944 303d 5782 8bfb D18b2cf5e382', 'Article32666290.ece', '78247233.cms', 'Ar Bb19ikny', 'Iduskcn26d1ha', 'Tesla Warns On Challenges Of Scaling Up Production Idinkcn26d1de', 'Tesla Peloton Nike What To Watch When The Stock Market Opens 11600773257', 'Musk Sees No Immediate Boost Teslas Battery Day Tech Unveil', 'Tesla Warns On Challenges Of Scaling Up Production 54b11ff1 C4f7 4e66 99bf 8abcdc64b458', 'Holland Cops Will Be Cruising In A Tesla']"
2020-09-23,0.35,20,1.24,16,"['https://www.engadget.com/tesla-battery-day-25k-ev-231307638.html', 'https://uk.reuters.com/article/uk-tesla-batteryday-musk/teslas-elon-musk-promises-dramatic-cuts-in-electric-car-costs-shares-plunge-idUKKCN26D1AR', 'https://www.slashgear.com/elon-musk-teases-25000-usd-tesla-battery-cost-production-simplicity-22639190/', 'https://www.lmtonline.com/business/article/Tesla-s-latest-big-unveil-isn-t-a-car-or-truck-15587807.php', 'https://cleantechnica.com/2020/09/22/tesla-giga-shanghai-could-produce-1-million-cars-a-year-eventually/', 'https://www.forbes.com/sites/bradtempleton/2020/09/22/tesla-battery-day-promises-56-reduction-in-battery-cost-and-much-more/', 'https://uk.reuters.com/article/us-tesla-batteryday/teslas-elon-musk-promises-dramatic-cuts-in-electric-car-costs-shares-plunge-idUKKCN26D19P', 'https://www.reuters.com/article/us-tesla-batteryday/teslas-elon-musk-promises-dramatic-cuts-in-electric-car-costs-shares-plunge-idUSKCN26D19P', 'https://www.sloughobserver.co.uk/news/national-news/18740745.tesla-ceo-elon-musk-unveils-breakthrough-battery-technology/', 'https://europe.autonews.com/automakers/teslas-musk-promises-dramatic-cuts-ev-costs', 'http://origin-businesstoday.intoday.in/sectors/auto/elon-musk-promises-massive-cuts-in-tesla-electric-car-costs-in-3-years/story/416784.html', 'https://www.gizmodo.com.au/2020/09/tesla-announces-model-s-plaid-but-devastatingly-its-not-plaid/', 'https://www.benzinga.com/news/20/09/17616145/teslas-battery-day-the-biggest-takeaways', 'https://www.energy-storage.news/blogs/tesla-battery-day-bigger-form-factor-cells-massive-cost-reductions-and-elim', 'https://finance.yahoo.com/news/tesla-faces-local-backlash-over-112234740.html', 'https://uk.reuters.com/article/us-tesla-stocks/teslas-battery-day-drives-reality-check-for-recent-share-surge-idUKKCN26E1WL', 'https://www.reuters.com/article/us-tesla-stocks/teslas-battery-day-drives-reality-check-for-recent-share-surge-idUSKCN26E1WL', 'https://www.afterdawn.com/news/article.cfm/2020/09/23/elon-musk-reveals-new-battery-technology-at-tesla-battery-day', 'https://www.news-daily.com/news/business/elon-musk-promises-25-000-tesla-and-says-model-s-plaid-is-coming-soon/article_3725fa77-bd4b-5c89-927b-ff38663cfb81.html', 'https://www.cbsnews.com/news/tesla-battery-day-announcement-or-new-better-batteries-elon-musk/']","['Tesla Battery Day 25k Ev 231307638', 'Teslas Elon Musk Promises Dramatic Cuts In Electric Car Costs Shares Plunge Idukkcn26d1ar', 'Elon Musk Teases 25000 Usd Tesla Battery Cost Production Simplicity 22639190', 'Tesla S Latest Big Unveil Isn T A Car Or Truck 15587807.php', 'Tesla Giga Shanghai Could Produce 1 Million Cars A Year Eventually', 'Tesla Battery Day Promises 56 Reduction In Battery Cost And Much More', 'Teslas Elon Musk Promises Dramatic Cuts In Electric Car Costs Shares Plunge Idukkcn26d19p', 'Teslas Elon Musk Promises Dramatic Cuts In Electric Car Costs Shares Plunge Iduskcn26d19p', '18740745.tesla Ceo Elon Musk Unveils Breakthrough Battery Technology', 'Teslas Musk Promises Dramatic Cuts Ev Costs', '416784', 'Tesla Announces Model S Plaid But Devastatingly Its Not Plaid', 'Teslas Battery Day The Biggest Takeaways', 'Tesla Battery Day Bigger Form Factor Cells Massive Cost Reductions And Elim', 'Tesla Faces Local Backlash Over 112234740', 'Teslas Battery Day Drives Reality Check For Recent Share Surge Idukkcn26e1wl', 'Teslas Battery Day Drives Reality Check For Recent Share Surge Iduskcn26e1wl', 'Elon Musk Reveals New Battery Technology At Tesla Battery Day', 'Article 3725fa77 Bd4b 5c89 927b Ff38663cfb81', 'Tesla Battery Day Announcement Or New Better Batteries Elon Musk']"
2020-09-24,-0.34,8,1.85,6,"['https://www.forbes.com/sites/greatspeculations/2020/09/24/how-battery-day-advancements-could-help-teslas-margins/', 'https://www.cbc.bb/2020/09/24/technology/musk-cheaper-tesla-ready-in-about-three-years/', 'https://www.reuters.com/article/ousivMolt/idUSKCN26F1WM', 'https://www.reuters.com/article/innovationNews/idUSKCN26F1DZ', 'https://www.thechronicleherald.ca/business/reuters/futures-muted-ahead-of-jobless-claims-as-economic-recovery-slows-501272/', 'https://in.reuters.com/article/us-usa-stocks/futures-muted-ahead-of-jobless-claims-as-economic-recovery-slows-idINKCN26F1WM', 'https://www.itbusiness.ca/news/hashtag-trending-teslas-battery-goals-toronto-the-startup-hub-climate-pledges-from-the-corporate-world/116186', 'http://www.msn.com/en-nz/entertainment/movies/tesla/ar-BB19nME9']","['How Battery Day Advancements Could Help Teslas Margins', 'Musk Cheaper Tesla Ready In About Three Years', 'Iduskcn26f1wm', 'Iduskcn26f1dz', 'Futures Muted Ahead Of Jobless Claims As Economic Recovery Slows 501272', 'Futures Muted Ahead Of Jobless Claims As Economic Recovery Slows Idinkcn26f1wm', '116186', 'Ar Bb19nme9']"
2020-09-25,0.88,7,0.9,7,"['https://in.reuters.com/article/uk-autos-china-electric-startups-insight/electrified-by-tesla-chinese-startups-are-on-the-charge-idINKCN26F3OR', 'https://katcountry989.com/2020/09/24/electrified-by-tesla-chinese-startups-are-on-the-charge/', 'https://www.metro.us/electrified-by-tesla-chinese/', 'https://www.fool.com/investing/2020/09/25/1-company-tesla-should-worry-about-in-2021/', 'https://www.msn.com/en-us/money/topstocks/despite-its-high-price-analysts-say-buy-tesla/ar-BB19pWj8', 'https://www.gizmodo.com.au/2020/09/tesla-promised-a-35000-car-and-then-its-stock-dove/', 'https://www.nhregister.com/cars/article/The-Model-S-Plaid-Is-Now-the-Most-Expensive-Tesla-15597391.php']","['Electrified By Tesla Chinese Startups Are On The Charge Idinkcn26f3or', 'Electrified By Tesla Chinese Startups Are On The Charge', 'Electrified By Tesla Chinese', '1 Company Tesla Should Worry About In 2021', 'Ar Bb19pwj8', 'Tesla Promised A 35000 Car And Then Its Stock Dove', 'The Model S Plaid Is Now The Most Expensive Tesla 15597391.php']"
2020-09-26,2.94,2,2.5,2,"['https://mobilesyrup.com/2020/09/25/tesla-model-y-speed-boost-package-available-canada/', 'https://www.fool.com/investing/2020/09/26/forget-teslas-battery-day-these-ev-stories-are-mor/']","['Tesla Model Y Speed Boost Package Available Canada', 'Forget Teslas Battery Day These Ev Stories Are Mor']"
2020-09-27,8.33,1,,1,['https://teslamotorsclub.com/tmc/threads/this-place-isn%E2%80%99t-very-active.207948/'],['This Place Isn%e2%80%99t Very Active.207948']
2020-09-28,0.6,2,0.85,2,"['https://www.coinspeaker.com/musk-tesla-produce-20-million-vehicles/', 'https://www.cnbc.com/2020/09/28/musk-tesla-may-be-overvalued-today-but-i-think-itll-be-worth-more-in-5-years.html']","['Musk Tesla Produce 20 Million Vehicles', 'Musk Tesla May Be Overvalued Today But I Think Itll Be Worth More In 5 Years']"
2020-09-29,1.17,2,0.36,2,"['https://www.nashvilleherald.com/news/266539300/why-is-elon-musk-moving-away-from-cobalt-tesla-battery-day-analysis-by-manganese-x-energy-experts', 'https://www.marketwatch.com/story/spotifys-ceo-and-goldman-sachs-have-both-invested-in-this-high-tech-tesla-rival-11601401103']","['Why Is Elon Musk Moving Away From Cobalt Tesla Battery Day Analysis By Manganese X Energy Experts', 'Spotifys Ceo And Goldman Sachs Have Both Invested In This High Tech Tesla Rival 11601401103']"
2020-09-30,0.55,5,2.41,5,"['https://energy.einnews.com/pr_news/527312645/tesla-nanocoatings-issued-two-malaysian-patents-in-2020', 'https://www.coinspeaker.com/hasbro-stock-rises-new-products/', 'https://www.hitc.com/en-gb/2020/09/30/david-dobrik-tesla-meme/', 'https://www.cnet.com/roadshow/news/tesla-cobalt-free-batteries-china/', 'https://www.marketscreener.com/quote/stock/AMAZON-COM-INC-12864605/news/Wall-Street-jumps-on-stimulus-hopes-upbeat-data-31384210/']","['Tesla Nanocoatings Issued Two Malaysian Patents In 2020', 'Hasbro Stock Rises New Products', 'David Dobrik Tesla Meme', 'Tesla Cobalt Free Batteries China', 'Wall Street Jumps On Stimulus Hopes Upbeat Data 31384210']"
2020-10-01,0.97,3,0.91,2,"['https://www.fool.com/investing/2020/09/30/datadog-deal-lifts-nasdaq-tesla-hopes-for-record-d/', 'https://www.fool.com/investing/2020/09/30/tesla-is-about-to-announce-q3-deliveries-heres-wha/', 'https://www.wsj.com/articles/tesla-stock-bed-bath-boeing-pepsico-what-to-watch-when-the-market-opens-today-11601550978']","['Datadog Deal Lifts Nasdaq Tesla Hopes For Record D', 'Tesla Is About To Announce Q3 Deliveries Heres Wha', 'Tesla Stock Bed Bath Boeing Pepsico What To Watch When The Market Opens Today 11601550978']"
2020-10-02,-0.23,7,0.94,4,"['https://www.siasat.com/tesla-coming-to-india-in-2021-says-elon-musk-1989179/', 'https://www.reuters.com/article/BigStory12/idUSKBN26N2P1', 'https://www.fool.com/investing/2020/10/02/why-tesla-stock-fell-sharply-friday-morning/', 'https://www.reuters.com/www.reuters.com/article/us-tesla-ats-automation-germany/tesla-to-acquire-german-battery-assembly-maker-source-idUSKBN26N2VG', 'https://www.reuters.com/article/businessNews/idUSKBN26N1W8', 'https://in.reuters.com/article/tesla-ats-automation-germany/tesla-to-acquire-german-battery-assembly-maker-source-idINL8N2GT4ED', 'https://www.investing.com/news/stock-market-news/tesla-ceo-musk-suggests-india-entry-in-2021-2313835']","['Tesla Coming To India In 2021 Says Elon Musk 1989179', 'Iduskbn26n2p1', 'Why Tesla Stock Fell Sharply Friday Morning', 'Tesla To Acquire German Battery Assembly Maker Source Iduskbn26n2vg', 'Iduskbn26n1w8', 'Tesla To Acquire German Battery Assembly Maker Source Idinl8n2gt4ed', 'Tesla Ceo Musk Suggests India Entry In 2021 2313835']"
2020-10-05,-0.73,2,0.01,2,"['https://www.barrons.com/articles/tesla-stock-expensive-some-analysts-say-buy-on-weakness-says-another-51601906620', 'https://www.bnnbloomberg.ca/stocks-advance-most-in-week-treasury-yields-rise-1.1503524']","['Tesla Stock Expensive Some Analysts Say Buy On Weakness Says Another 51601906620', 'Stocks Advance Most In Week Treasury Yields Rise 1.1503524']"
2020-10-06,-0.24,2,0.75,2,"['https://www.armstrongeconomics.com/market-talk/market-talk-october-5-2020/', 'https://www.thestreet.com/tesla/news/tesla-acquires-automation-company']","['Market Talk October 5 2020', 'Tesla Acquires Automation Company']"
2020-10-07,0.35,3,0.95,3,"['https://www.oann.com/teslas-quarterly-report-could-land-musk-another-3-billion/', 'http://www.msn.com/en-us/money/companies/tesla-is-in-talks-with-top-miner-bhp-over-nickel-supply-pact/ar-BB19L42a', 'https://kelo.com/2020/10/07/tesla-has-a-shot-at-producing-half-a-million-cars-in-2020-memo/']","['Teslas Quarterly Report Could Land Musk Another 3 Billion', 'Ar Bb19l42a', 'Tesla Has A Shot At Producing Half A Million Cars In 2020 Memo']"
2020-10-08,1.46,1,,1,['https://inc42.com/buzz/indian-crypto-exchange-unocoin-raises-funds-from-tesla-backer-draper-associates/'],['Indian Crypto Exchange Unocoin Raises Funds From Tesla Backer Draper Associates']
2020-10-10,1.36,2,3.1,2,"['https://energycentral.com/c/ec/tesla-vs-toyota-battle-future-road-transportation', 'https://www.benzinga.com/trading-ideas/long-ideas/20/10/17861188/benzingas-bulls-and-bears-of-the-week-at-t-apple-tesla-and-more']","['Tesla Vs Toyota Battle Future Road Transportation', 'Benzingas Bulls And Bears Of The Week At T Apple Tesla And More']"
2020-10-12,-1.04,1,,1,['https://www.forbes.com/sites/curtissilver/2020/10/12/anti-ad-ad-club-pays-tiktokers-for-takedowns-of-facebook-palantir-tesla--more/'],['Anti Ad Ad Club Pays Tiktokers For Takedowns Of Facebook Palantir Tesla More']
2020-10-13,0.9,3,0.73,2,"['https://www.oann.com/tesla-cuts-prices-of-model-s-variant-in-united-states-china/', 'https://www.torquenews.com/11681/tesla-model-3s-incredible-crash-safety-results', 'https://www.torquenews.com/11826/elon-musk-says-tesla-s-production-lines-already-over-75-percent-automated']","['Tesla Cuts Prices Of Model S Variant In United States China', 'Tesla Model 3s Incredible Crash Safety Results', 'Elon Musk Says Tesla S Production Lines Already Over 75 Percent Automated']"
2020-10-14,2.5,2,3.54,1,"['http://www.autospies.com/news/Elon-Musk-Deletes-Tweet-Concerning-Upcoming-Tesla-Bus-103583/', 'http://www.autospies.com/news/Goldman-Sachs-Upgrades-Tesla-Outlook-AGAIN-How-Deep-Are-You-Going-In-On-TLSA-103584/']","['Elon Musk Deletes Tweet Concerning Upcoming Tesla Bus 103583', 'Goldman Sachs Upgrades Tesla Outlook Again How Deep Are You Going In On Tlsa 103584']"
2020-10-19,1.91,5,1.63,5,"['https://www.coinspeaker.com/tesla-shanghai-model-3-europe-tsla-stock/', 'https://www.wsj.com/articles/tesla-concho-resources-american-equity-what-to-watch-when-the-stock-market-opens-today-11603106271', 'https://www.marketwatch.com/story/she-said-tesla-could-hit-15-000-a-share-and-then-billions-of-dollars-came-pouring-in-to-her-fund-11603127726', 'https://www.theinformation.com/articles/how-tesla-is-winning-from-the-u-s-china-trade-war', 'https://www.benzinga.com/analyst-ratings/analyst-color/20/10/17957542/tesla-analyst-raises-price-target-to-500-ahead-of-q3-print']","['Tesla Shanghai Model 3 Europe Tsla Stock', 'Tesla Concho Resources American Equity What To Watch When The Stock Market Opens Today 11603106271', 'She Said Tesla Could Hit 15 000 A Share And Then Billions Of Dollars Came Pouring In To Her Fund 11603127726', 'How Tesla Is Winning From The U S China Trade War', 'Tesla Analyst Raises Price Target To 500 Ahead Of Q3 Print']"
2020-10-20,-1.85,1,,1,['https://www.msn.com/en-us/money/topstocks/the-tesla-stock-rally-is-starting-to-lose-power/ar-BB1adwzd'],['Ar Bb1adwzd']
2020-10-21,-0.6,6,3.51,4,"['https://www.benzinga.com/news/20/10/17988412/tesla-rolls-out-full-self-driving-beta-version-with-a-slow-and-cautious-approach', 'https://cleantechnica.com/2020/10/21/how-to-watch-listen-to-tesla-q3-earnings-call-livestream/', 'https://www.autoevolution.com/news/volcon-presents-grunt-the-all-terrain-electric-motorcycle-inspired-by-tesla-150431.html', 'https://www.zawya.com/mena/en/business/story/VW_bid_for_Teslas_crown_rests_on_shaky_optimism-TR20201014nL8N2H34N6X3/', 'https://www.autoevolution.com/news/here-is-a-modified-tesla-model-3-driven-on-a-racetrack-150423.html', 'https://www.autoevolution.com/news/tesla-full-self-driving-beta-rollout-starts-is-slow-cautious-as-it-should-150422.html']","['Tesla Rolls Out Full Self Driving Beta Version With A Slow And Cautious Approach', 'How To Watch Listen To Tesla Q3 Earnings Call Livestream', 'Volcon Presents Grunt The All Terrain Electric Motorcycle Inspired By Tesla 150431', 'Vw Bid For Teslas Crown Rests On Shaky Optimism Tr20201014nl8n2h34n6x3', 'Here Is A Modified Tesla Model 3 Driven On A Racetrack 150423', 'Tesla Full Self Driving Beta Rollout Starts Is Slow Cautious As It Should 150422']"
2020-10-22,0.3,2,3.1,2,"['https://www.swissinfo.ch/eng/u-s--equity-futures-slip--european-stocks-rebound--markets-wrap/46112878', 'https://www.morningstar.com/articles/1005476/tesla-remains-profitable-generates-good-q3-cash-flow']","['46112878', 'Tesla Remains Profitable Generates Good Q3 Cash Flow']"
2020-11-03,0.0,3,0.0,1,"['https://in.reuters.com/article/us-usa-markets-retail-trading-analysis/analysis-retail-traders-position-for-volatility-after-u-s-election-idINKBN27J1A1', 'https://www.reuters.com/article/businessNews/idUSKBN27J1A1', 'https://in.reuters.com/article/usa-markets-retail-trading/analysis-retail-traders-position-for-volatility-after-u-s-election-idINKBN27J195']","['Analysis Retail Traders Position For Volatility After U S Election Idinkbn27j1a1', 'Iduskbn27j1a1', 'Analysis Retail Traders Position For Volatility After U S Election Idinkbn27j195']"
2020-11-04,-1.11,1,,1,['https://www.insurancebusinessmag.com/us/news/commercial-auto/american-business-insurance-ceo-says-hes-not-threatened-by-tesla-238088.aspx'],['American Business Insurance Ceo Says Hes Not Threatened By Tesla 238088.aspx']
2020-11-08,0.59,1,,1,['https://www.channelnewsasia.com/news/business/tesla-tequila-elon-musk-us-250-sold-out-lightning-bottle-mexico-13479596'],['Tesla Tequila Elon Musk Us 250 Sold Out Lightning Bottle Mexico 13479596']
